year,month,day,TM,TX,TN,HRM,HRX,HRN,PM,PX,PN,PPT,RS24h,VVM10,DVM10,VVX10,DVVX10
2021,5,28,20.225,24.7,16.4,65.25,83.5,46.25,997.1333333333333,998.7333333333332,995.7666666666668,0.0,29.3,2.3,202.66666666666666,6.633333333333333,189.0
2021,5,29,22.9,28.55,17.2,47.25,72.75,29.25,998.1,999.3333333333334,997.0333333333333,0.0,28.766666666666666,2.1999999999999997,233.0,8.0,315.6666666666667
2021,5,30,22.1,26.325000000000003,18.925,58.5,78.0,42.25,997.7666666666668,998.6333333333333,996.6,0.0,23.933333333333334,2.066666666666667,141.66666666666666,8.200000000000001,210.0
2021,5,31,20.975,25.325000000000003,18.175,62.25,76.5,44.75,996.0666666666666,997.4666666666667,994.6999999999999,0.0,22.96666666666667,1.9666666666666668,168.33333333333334,6.933333333333333,229.33333333333334
2021,6,1,20.025,23.775,17.45,77.0,98.75,50.25,993.0333333333333,995.0,990.3000000000001,1.9333333333333333,17.866666666666664,1.9333333333333333,79.66666666666667,7.366666666666667,91.33333333333333
2021,6,2,20.4,24.1,17.275,81.75,98.25,63.5,995.8333333333334,999.4,992.9666666666667,0.0,26.833333333333332,2.8000000000000003,75.33333333333333,7.433333333333334,96.0
2021,6,3,20.5,23.7,18.3,81.0,94.0,66.5,1000.1,1001.7666666666668,998.7666666666668,0.0,20.066666666666666,2.8333333333333335,86.0,7.833333333333333,108.66666666666667
2021,6,4,20.625,23.825,18.775,79.75,95.25,59.5,1001.1999999999999,1002.8666666666667,999.8333333333334,0.0,19.8,3.0,78.0,8.4,81.33333333333333
2021,6,5,20.549999999999997,23.8,17.325,70.0,93.5,55.25,1001.8000000000001,1003.2666666666668,999.6999999999999,0.0,24.833333333333332,2.1333333333333333,182.66666666666666,6.966666666666666,157.0
2021,6,6,21.375,26.4,17.725,59.25,90.25,44.0,999.5666666666666,1001.0666666666666,998.0,2.1,25.133333333333336,3.266666666666667,249.66666666666666,13.066666666666668,221.0
2021,6,7,21.0,26.475,17.05,66.5,89.75,36.75,1000.0666666666666,1001.1,998.8000000000001,0.0,30.233333333333334,2.3333333333333335,215.33333333333334,8.633333333333333,221.33333333333334
2021,6,8,22.1,27.45,17.5,66.5,89.0,44.0,1000.0,1001.0333333333333,998.6666666666666,0.0,30.433333333333334,2.3666666666666667,224.66666666666666,8.633333333333333,228.33333333333334
2021,6,9,23.8,28.8,19.125,55.25,80.5,36.5,999.9333333333334,1001.1333333333333,999.1,0.0,28.233333333333334,2.066666666666667,204.0,7.3999999999999995,186.0
2021,6,10,24.9,30.1,20.05,45.25,68.5,30.25,998.6,999.8333333333334,997.3666666666667,0.0,29.066666666666666,2.9,230.66666666666666,9.766666666666666,218.66666666666666
2021,6,11,25.55,30.45,21.200000000000003,43.0,56.25,30.5,997.5333333333333,998.6,996.7666666666668,0.0,24.866666666666664,1.7333333333333334,195.66666666666666,6.6000000000000005,147.66666666666666
2021,6,12,26.625,31.9,21.625,42.0,58.5,29.75,999.9,1001.3333333333334,998.2666666666668,0.0,29.900000000000002,2.033333333333333,216.66666666666666,7.2,167.66666666666666
2021,6,13,27.25,31.3,23.15,43.0,54.5,33.0,999.8333333333334,1001.0333333333333,998.0666666666666,0.0,30.066666666666663,3.3000000000000003,236.66666666666666,9.1,246.33333333333334
2021,6,14,27.5,31.975,23.6,42.75,58.75,29.75,997.4666666666667,999.0333333333333,995.9,0.0,29.733333333333334,2.8666666666666667,222.66666666666666,9.366666666666667,231.33333333333334
2021,6,15,27.25,32.75,22.475,43.25,66.25,24.25,996.7666666666668,998.1666666666666,995.0,0.0,28.96666666666667,2.1,206.33333333333334,6.933333333333334,228.33333333333334
2021,6,16,25.9,30.05,23.025,55.75,73.0,36.5,993.3333333333334,995.0333333333333,990.7666666666668,0.0,22.366666666666664,2.3666666666666667,78.66666666666667,7.766666666666667,67.0
2021,6,17,23.625,25.45,21.45,81.25,97.5,54.0,990.9666666666667,993.1333333333333,989.3000000000001,0.16666666666666666,9.933333333333334,3.5666666666666664,85.33333333333333,13.066666666666668,82.0
2021,6,18,24.075,28.325,20.35,74.75,94.0,53.25,994.0,996.3666666666667,991.6,0.0,26.766666666666666,2.3333333333333335,134.0,6.633333333333333,94.33333333333333
2021,6,19,24.05,27.1,21.675,75.25,91.0,56.5,994.3000000000001,995.6,991.8333333333334,0.0,14.666666666666666,1.8333333333333333,157.0,6.7,193.66666666666666
2021,6,20,24.325,29.05,21.85,59.25,80.0,38.75,989.1,991.8666666666667,987.0333333333333,0.0,17.833333333333332,3.1666666666666665,263.0,10.333333333333334,214.0
2021,6,21,24.975,29.725,21.1,53.0,76.5,33.75,988.7666666666668,990.0,987.8333333333334,0.0,29.566666666666666,3.9333333333333336,248.33333333333334,10.666666666666666,210.33333333333334
2021,6,22,22.85,26.475,20.175,61.0,83.75,37.25,993.2333333333332,996.1666666666666,989.6666666666666,0.0,28.399999999999995,2.5,122.66666666666667,8.533333333333333,199.66666666666666
2021,6,23,21.075,26.625,16.8,63.5,83.75,41.0,996.7666666666668,999.1,994.9,1.2333333333333334,18.3,3.1333333333333333,288.0,13.033333333333331,318.3333333333333
2021,6,24,21.575,26.075,16.975,58.25,85.0,35.0,1000.3000000000001,1002.3333333333334,998.3000000000001,0.0,31.2,2.6,85.33333333333333,8.733333333333333,313.3333333333333
2021,6,25,22.225,26.450000000000003,18.625,73.75,90.75,53.0,999.4,1002.2333333333332,997.1,0.0,30.2,3.033333333333333,225.0,11.200000000000001,233.33333333333334
2021,6,26,23.25,28.025,19.6,68.75,91.5,40.25,996.2333333333332,998.6999999999999,993.8666666666667,0.0,26.733333333333334,2.6333333333333333,224.33333333333334,9.666666666666666,222.66666666666666
2021,6,27,23.725,28.525,20.1,69.0,91.25,42.25,993.5666666666666,995.4,992.6333333333332,0.06666666666666667,29.900000000000002,2.4,213.66666666666666,8.033333333333333,197.0
2021,6,28,23.275,27.65,20.0,72.5,91.25,56.25,993.6666666666666,996.3333333333334,992.0333333333334,0.0,25.0,2.3666666666666667,136.66666666666666,7.7,124.66666666666667
2021,6,29,22.475,25.375,20.475,72.25,81.5,58.75,996.6333333333333,998.5333333333333,995.3333333333334,0.0,17.53333333333333,2.5666666666666664,149.66666666666666,8.266666666666667,161.0
2021,6,30,22.7,26.3,20.825,69.0,86.5,55.75,997.6999999999999,998.6666666666666,996.2333333333332,0.0,18.266666666666666,2.533333333333333,179.33333333333334,8.766666666666667,193.0
2021,7,1,24.075,28.125,21.25,73.25,91.25,54.75,997.1,998.4,995.6666666666666,0.0,28.333333333333332,2.6666666666666665,227.0,9.799999999999999,202.33333333333334
2021,7,2,24.925,30.025,20.725,63.25,86.25,37.25,996.2333333333332,997.7333333333332,994.6666666666666,0.0,29.866666666666664,2.6,235.33333333333334,9.933333333333334,213.0
2021,7,3,24.75,29.4,21.325,74.0,91.5,55.25,994.3000000000001,995.3333333333334,993.4333333333334,0.0,25.566666666666666,2.433333333333333,208.66666666666666,9.333333333333334,202.33333333333334
2021,7,4,23.9,29.3,21.2,71.75,89.0,52.0,993.8000000000001,996.6999999999999,992.2666666666668,0.0,21.266666666666666,2.3000000000000003,151.33333333333334,10.566666666666668,87.33333333333333
2021,7,5,24.95,29.475,20.7,68.75,88.75,53.0,993.5,996.4666666666667,990.7333333333332,0.0,29.933333333333334,2.9,232.33333333333334,8.233333333333334,188.66666666666666
2021,7,6,25.125,29.775,22.55,78.25,94.0,48.5,991.1666666666666,994.1999999999999,989.5,0.0,21.0,2.2666666666666666,166.33333333333334,8.033333333333333,177.66666666666666
2021,7,7,24.075,28.0,21.75,62.0,85.0,44.25,994.9333333333334,997.9666666666667,992.9333333333334,0.0,18.3,2.3333333333333335,211.0,7.8,230.33333333333334
2021,7,8,23.2,28.1,19.8,61.75,87.25,34.25,1000.8333333333334,1004.1999999999999,997.6666666666666,0.0,27.933333333333334,3.033333333333333,167.33333333333334,9.933333333333332,190.66666666666666
2021,7,9,23.875,27.85,20.225,63.0,78.75,51.0,1001.1,1003.9333333333334,998.4333333333334,0.0,28.099999999999998,3.533333333333333,236.33333333333334,12.766666666666666,224.66666666666666
2021,7,10,25.225,29.525,20.8,59.5,83.75,36.0,996.9,999.9,994.3333333333334,0.0,29.133333333333336,3.5666666666666664,253.33333333333334,13.299999999999999,214.66666666666666
2021,7,11,24.875,28.4,22.25,71.0,91.25,50.75,995.4666666666667,997.8000000000001,990.8333333333334,0.0,24.433333333333334,2.6,166.0,8.6,250.66666666666666
2021,7,12,24.175,27.9,21.525,72.25,92.0,35.0,990.6333333333333,993.6666666666666,988.8666666666667,0.0,14.366666666666667,2.6333333333333333,186.0,9.433333333333334,141.0
2021,7,13,22.25,27.325,17.125,45.25,66.0,29.75,994.4666666666667,996.9666666666667,992.9333333333334,0.0,25.833333333333332,3.533333333333333,287.0,10.566666666666668,195.0
2021,7,14,22.225,26.775,18.1,59.75,82.25,42.75,998.2333333333332,1000.4,996.3666666666668,0.03333333333333333,27.2,3.266666666666667,87.66666666666667,9.633333333333333,72.33333333333333
2021,7,15,23.275,27.575000000000003,19.875,70.25,86.75,51.25,998.8666666666667,1000.0666666666666,997.3000000000001,0.0,26.633333333333336,2.766666666666667,119.0,9.566666666666668,193.66666666666666
2021,7,16,23.925,28.375,20.525,71.5,90.25,40.75,998.1666666666666,999.3333333333334,996.6,0.0,28.066666666666666,2.5,223.0,8.9,187.66666666666666
2021,7,17,24.3,29.15,20.725,72.75,91.75,44.0,997.0666666666666,998.7666666666668,995.6,0.0,27.96666666666667,2.6,228.0,8.866666666666667,216.33333333333334
2021,7,18,25.35,30.45,21.025,64.25,85.5,36.0,993.6999999999999,996.4333333333334,992.5666666666666,0.0,28.833333333333332,2.4,238.66666666666666,7.533333333333334,227.66666666666666
2021,7,19,27.725,32.625,23.25,48.75,70.25,33.0,992.7666666666668,994.6,991.3000000000001,0.0,29.03333333333333,3.8000000000000003,238.0,13.133333333333333,222.66666666666666
2021,7,20,26.875,31.575,23.025,59.0,81.75,40.25,994.8000000000001,997.4,993.5333333333333,0.0,28.433333333333334,3.4333333333333336,243.33333333333334,11.1,228.33333333333334
2021,7,21,27.0,31.75,23.7,60.0,78.75,44.75,997.6333333333333,998.8000000000001,995.2333333333332,0.0,28.133333333333336,2.6,229.33333333333334,8.0,205.33333333333334
2021,7,22,27.8,32.875,23.25,52.5,77.5,34.0,996.8333333333334,998.3666666666667,994.9666666666667,0.0,28.3,3.3666666666666667,241.66666666666666,9.433333333333334,207.0
2021,7,23,27.475,32.849999999999994,22.7,52.25,80.0,33.25,992.9666666666667,995.8000000000001,990.3666666666667,0.0,25.933333333333334,2.6999999999999997,233.0,9.933333333333332,221.0
2021,7,24,25.8,29.075,23.2,64.5,77.75,54.5,989.4,990.5,988.7333333333332,0.0,26.5,2.3333333333333335,91.0,7.8999999999999995,114.33333333333333
2021,7,25,25.25,29.325,22.575,64.25,73.5,49.5,990.6666666666666,992.4333333333334,989.4333333333334,0.0,24.400000000000002,2.466666666666667,169.33333333333334,8.666666666666666,166.66666666666666
2021,7,26,24.9,29.3,22.25,60.0,73.75,42.25,993.6,996.3000000000001,991.3000000000001,0.0,14.266666666666666,2.2666666666666666,250.66666666666666,7.133333333333333,264.3333333333333
2021,7,27,25.3,30.0,21.775,62.25,82.75,36.75,994.4666666666667,995.7666666666668,993.1666666666666,0.0,28.266666666666666,3.5666666666666664,247.66666666666666,10.733333333333334,225.0
2021,7,28,24.6,28.875,22.025,70.25,85.25,53.25,995.3666666666667,996.7333333333332,993.4333333333334,0.0,26.733333333333334,2.6666666666666665,88.33333333333333,10.566666666666666,79.66666666666667
2021,7,29,25.1,29.2,21.425,66.25,87.75,49.5,994.6999999999999,996.3666666666667,992.6333333333333,0.0,27.166666666666668,2.3666666666666667,226.0,8.233333333333333,204.33333333333334
2021,7,30,25.775,30.4,22.475,76.5,90.5,59.75,991.9666666666667,993.0666666666666,990.7333333333332,0.0,21.933333333333334,2.733333333333333,177.33333333333334,9.166666666666666,71.33333333333333
2021,7,31,23.3,28.450000000000003,15.95,71.0,97.25,46.0,990.6666666666666,992.6666666666666,987.8666666666667,7.933333333333334,14.233333333333334,2.6333333333333333,95.0,16.8,268.0
2021,8,1,21.5,26.175,16.924999999999997,62.5,91.75,45.25,994.1333333333333,996.3000000000001,991.7333333333332,0.0,25.933333333333334,3.233333333333333,257.0,8.466666666666667,271.6666666666667
2021,8,2,23.15,27.175,19.35,72.25,86.0,56.0,996.5333333333333,997.9,995.4666666666667,0.0,21.366666666666664,2.3000000000000003,113.33333333333333,7.966666666666666,147.0
2021,8,3,24.55,28.85,21.05,71.0,91.0,43.75,995.4333333333334,997.1666666666666,993.1666666666666,0.0,23.133333333333336,2.8000000000000003,227.66666666666666,10.633333333333333,217.0
2021,8,4,23.35,29.55,19.65,75.25,90.0,57.0,993.8000000000001,997.1666666666666,992.0,1.2666666666666666,13.933333333333332,2.3666666666666667,115.33333333333333,12.033333333333333,80.66666666666667
2021,8,5,24.575000000000003,29.525,19.975,73.0,94.25,48.5,993.6,996.9,990.5333333333333,0.0,26.46666666666667,2.533333333333333,239.0,9.700000000000001,203.33333333333334
2021,8,6,24.05,27.275,22.6,81.25,95.0,57.0,990.5666666666666,992.8666666666667,987.9333333333334,0.03333333333333333,16.033333333333335,2.9333333333333336,82.0,7.833333333333333,101.33333333333333
2021,8,7,24.8,30.85,22.1,76.0,92.75,53.75,987.7000000000002,993.0,985.5,0.0,21.53333333333333,2.3666666666666667,116.66666666666667,8.833333333333334,85.33333333333333
2021,8,8,23.025,26.875,20.75,63.75,74.5,52.75,996.0,998.4333333333334,992.6,0.0,21.833333333333332,2.1333333333333333,126.66666666666667,6.966666666666666,122.66666666666667
2021,8,9,23.325,28.05,20.025,57.5,77.5,42.0,997.6999999999999,999.7333333333332,996.3000000000001,0.39999999999999997,15.833333333333334,1.5666666666666667,197.33333333333334,5.733333333333334,140.33333333333334
2021,8,10,24.75,29.85,21.55,56.0,74.25,35.75,996.6,999.4666666666667,994.8333333333334,0.0,14.433333333333332,1.5666666666666667,78.33333333333333,8.266666666666667,85.66666666666667
2021,8,11,26.325,31.05,22.225,49.0,70.5,32.5,997.1666666666666,998.7666666666668,996.0333333333333,0.0,15.6,2.1,66.33333333333333,7.833333333333333,168.0
2021,8,12,27.125,31.0,23.95,60.5,84.0,40.0,997.6,999.8333333333334,995.9333333333334,0.0,22.933333333333334,2.0,83.66666666666667,6.766666666666667,67.33333333333333
2021,8,13,27.0,32.4,22.875,63.0,89.5,34.0,1000.8000000000001,1002.0333333333333,999.3000000000001,0.0,25.233333333333334,1.8,87.33333333333333,6.466666666666666,87.33333333333333
2021,8,14,28.325,34.8,23.5,58.75,93.0,28.25,998.2333333333332,1000.6,995.8666666666667,0.0,23.666666666666668,2.1666666666666665,215.0,11.200000000000001,220.66666666666666
2021,8,15,26.775,30.325,24.05,74.5,95.5,53.0,996.0,997.2666666666668,993.8666666666667,0.0,20.933333333333334,2.3666666666666667,93.0,7.366666666666667,166.66666666666666
2021,8,16,26.05,31.3,23.25,68.5,90.25,46.25,996.6999999999999,998.6666666666666,995.0666666666666,0.0,23.5,3.133333333333333,235.0,9.5,259.0
2021,8,17,24.3,28.425,20.3,57.25,79.25,40.25,998.2333333333332,999.7333333333332,996.9333333333334,0.0,24.666666666666668,3.1,234.33333333333334,9.299999999999999,264.0
2021,8,18,23.8,27.975,20.3,62.5,87.5,42.25,997.0333333333333,998.5666666666666,995.2333333333332,0.0,23.433333333333334,2.6999999999999997,165.0,8.666666666666666,263.0
2021,8,19,23.175,26.75,20.675,81.5,93.75,64.5,995.1333333333332,996.6,993.6,0.0,10.366666666666667,1.5333333333333332,197.66666666666666,6.233333333333333,166.66666666666666
2021,8,20,24.8,29.2,21.4,77.5,92.0,61.0,995.8333333333334,997.3666666666667,994.5,0.0,19.566666666666666,2.3333333333333335,204.33333333333334,7.966666666666666,210.33333333333334
2021,8,21,25.775,30.225,22.525,75.25,92.0,55.5,997.8000000000001,999.2666666666668,996.7333333333332,0.0,23.866666666666664,2.9333333333333336,244.33333333333334,9.533333333333333,214.33333333333334
2021,8,22,25.425,29.775000000000002,22.075,72.5,93.25,54.0,999.6666666666666,1000.6999999999999,998.5666666666666,0.0,22.833333333333332,1.9000000000000001,110.33333333333333,6.966666666666666,165.0
2021,8,23,24.075,27.875,22.15,75.0,83.5,61.75,997.8333333333334,999.8000000000001,995.6666666666666,0.0,9.633333333333333,2.2333333333333334,211.33333333333334,8.766666666666667,201.33333333333334
2021,8,24,23.375,27.5,20.5,76.0,99.0,52.5,995.1333333333332,996.2333333333332,993.6999999999999,8.866666666666667,14.6,2.033333333333333,148.0,7.5,199.66666666666666
2021,8,25,23.95,27.475,21.25,63.0,77.25,45.0,994.0666666666666,995.1333333333332,992.3666666666667,0.0,19.633333333333336,1.9000000000000001,94.66666666666667,7.133333333333334,204.66666666666666
2021,8,26,24.55,29.175,20.3,74.5,94.75,55.25,993.6,994.6999999999999,992.3000000000001,0.0,21.46666666666667,3.1999999999999997,251.0,9.933333333333334,219.0
2021,8,27,25.85,30.85,22.875,78.5,97.0,57.75,992.4666666666667,993.6999999999999,991.1666666666666,0.0,22.26666666666667,2.233333333333333,141.33333333333334,8.166666666666666,100.0
2021,8,28,24.2,27.925,21.9,63.75,80.75,49.75,993.7666666666668,995.2666666666668,992.7666666666668,0.0,20.366666666666667,2.466666666666667,127.33333333333333,7.3999999999999995,99.66666666666667
2021,8,29,23.625,27.075,21.125,62.5,79.75,49.25,994.3333333333334,995.2666666666668,993.2333333333332,0.0,16.333333333333332,2.8000000000000003,224.0,8.700000000000001,207.66666666666666
2021,8,30,21.775,23.95,20.424999999999997,81.75,96.25,66.25,994.4666666666667,995.6999999999999,993.0666666666666,2.8333333333333335,6.266666666666667,1.5999999999999999,66.0,6.8999999999999995,73.66666666666667
2021,8,31,23.15,27.225,20.35,77.0,91.5,57.25,997.1,998.9,995.5666666666666,0.0,19.7,1.9333333333333333,86.0,8.333333333333334,77.66666666666667
2021,9,1,22.625,24.75,20.425,67.0,85.25,46.25,997.9,999.4666666666667,995.4,0.7666666666666666,8.200000000000001,3.0666666666666664,63.0,10.766666666666666,71.33333333333333
2021,9,2,23.025,26.849999999999998,19.575,67.5,82.25,50.5,996.8000000000001,999.3333333333334,993.4,0.3333333333333333,11.199999999999998,3.366666666666667,61.333333333333336,10.700000000000001,86.33333333333333
2021,9,3,23.65,29.075,19.975,70.25,87.5,52.0,995.8666666666667,996.9333333333334,994.0,1.7666666666666666,20.7,1.9666666666666668,90.66666666666667,7.433333333333334,57.666666666666664
2021,9,4,23.125,27.825,20.075,78.75,91.25,61.0,996.0,997.2333333333332,994.8666666666667,0.0,13.333333333333334,1.9666666666666668,211.0,7.400000000000001,191.0
2021,9,5,24.9,29.875,21.075,78.5,93.5,58.5,997.5333333333334,999.5666666666666,996.3333333333334,0.0,21.7,3.0,252.0,9.200000000000001,226.0
2021,9,6,25.2,29.8,22.225,80.75,93.5,62.5,999.7333333333332,1001.4666666666667,998.2333333333332,0.0,17.466666666666665,2.866666666666667,237.33333333333334,8.233333333333333,229.33333333333334
2021,9,7,24.925,28.85,22.575,80.75,97.0,55.5,998.9666666666667,1000.8000000000001,996.6666666666666,0.0,13.133333333333333,1.7666666666666666,222.33333333333334,6.1000000000000005,182.66666666666666
2021,9,8,25.125,29.9,21.775,77.0,92.75,51.5,993.7333333333332,996.6999999999999,991.7666666666668,0.09999999999999999,18.900000000000002,2.3333333333333335,92.66666666666667,8.1,80.33333333333333
2021,9,9,24.675,28.525,22.075,74.75,92.75,54.25,992.7666666666668,994.3333333333334,991.6666666666666,0.3,18.233333333333334,3.0666666666666664,60.333333333333336,9.200000000000001,91.66666666666667
2021,9,10,22.775,28.8,19.825,72.75,90.25,49.5,996.1333333333332,999.1666666666666,993.4666666666667,3.233333333333333,13.566666666666668,2.4,125.33333333333333,11.1,79.0
2021,9,11,23.6,28.65,19.525,69.25,85.75,46.25,997.9,999.4666666666667,996.3000000000001,0.0,19.233333333333334,2.5666666666666664,249.66666666666666,8.4,207.33333333333334
2021,9,12,24.25,28.8,21.825,80.25,92.5,60.0,995.8333333333334,996.9666666666667,994.6333333333333,0.0,11.666666666666666,2.1333333333333333,233.66666666666666,8.366666666666667,216.0
2021,9,13,24.975,29.174999999999997,21.825,80.75,94.25,57.0,995.8333333333334,997.1333333333333,994.5666666666666,0.0,16.03333333333333,2.966666666666667,244.66666666666666,9.766666666666666,203.33333333333334
2021,9,14,25.675,29.925,23.45,84.75,98.25,60.25,993.7666666666668,995.1666666666666,991.7333333333332,0.0,15.1,2.6,169.0,9.366666666666667,82.0
2021,9,15,25.875,30.8,22.3,72.75,94.25,50.0,993.0,995.6666666666666,991.2333333333332,0.03333333333333333,18.166666666666668,2.733333333333333,251.66666666666666,9.700000000000001,203.0
2021,9,16,23.525,27.775,20.1,72.75,91.5,46.5,996.0333333333334,997.8666666666667,993.6666666666666,0.26666666666666666,15.333333333333334,2.3333333333333335,232.66666666666666,9.333333333333334,117.66666666666667
2021,9,17,23.95,29.425,20.075,67.25,89.5,40.5,994.3333333333334,997.1,992.0333333333333,0.0,20.400000000000002,2.766666666666667,253.66666666666666,9.366666666666667,232.33333333333334
2021,9,18,22.125,26.425,20.25,84.0,99.0,63.75,993.6333333333332,995.1,991.8000000000001,5.666666666666667,8.966666666666667,1.8333333333333333,25.333333333333332,8.666666666666666,174.33333333333334
2021,9,19,21.05,26.225,16.5,54.0,79.75,36.5,997.3666666666668,998.9333333333334,995.0,0.0,21.400000000000002,3.566666666666667,272.0,11.733333333333334,316.3333333333333
2021,9,20,19.45,25.425,15.925,70.5,98.5,42.5,998.5333333333333,1000.9,997.1666666666666,10.700000000000001,14.166666666666666,2.9,26.333333333333332,10.066666666666666,171.66666666666666
2021,9,21,18.9,22.35,16.2,61.5,82.0,47.25,1001.3000000000001,1002.7666666666668,999.4,0.06666666666666667,6.566666666666666,2.1333333333333333,118.0,9.4,333.0
2021,9,22,20.85,24.3,18.35,60.0,73.25,48.0,1000.1,1002.1333333333333,998.6333333333333,0.0,11.733333333333334,3.8666666666666667,61.666666666666664,11.166666666666666,76.66666666666667
2021,9,23,20.65,24.349999999999998,17.325,66.75,91.75,49.25,999.1999999999999,1000.9,998.0,4.533333333333333,10.1,3.4,63.0,9.733333333333333,74.33333333333333
2021,9,24,21.475,24.85,17.875,70.25,92.0,48.5,997.1333333333333,998.4666666666666,995.2666666666668,0.0,9.066666666666668,2.466666666666667,57.333333333333336,8.066666666666666,82.0
2021,9,25,23.95,28.325,20.85,77.25,95.5,56.25,996.3666666666667,997.2333333333332,995.5,0.03333333333333333,16.3,1.9333333333333333,252.33333333333334,7.3,208.0
2021,9,26,23.8,30.5,19.9,65.75,93.75,31.0,998.1333333333332,1000.5666666666666,995.9666666666667,0.0,18.3,2.9,305.0,9.2,246.33333333333334
2021,9,27,23.525,29.85,19.175,65.5,94.5,38.75,999.8666666666667,1002.5,998.3666666666667,0.0,18.366666666666664,2.3000000000000003,249.66666666666666,8.066666666666668,241.0
2021,9,28,22.55,27.125,19.25,75.0,92.75,48.25,1000.5333333333333,1002.5333333333333,998.8000000000001,0.0,17.933333333333334,2.966666666666667,256.0,10.166666666666666,224.33333333333334
2021,9,29,20.775,24.3,18.375,81.0,99.5,64.25,1003.5666666666666,1006.1,1000.0333333333333,12.266666666666666,8.833333333333334,1.8333333333333333,179.66666666666666,8.033333333333333,229.0
2021,9,30,20.55,24.175,18.125,76.0,91.25,56.75,1003.7666666666668,1005.6999999999999,1001.7666666666668,0.0,12.833333333333334,2.4666666666666663,271.0,8.066666666666666,203.0
2021,10,1,20.200000000000003,24.025,17.15,82.25,94.0,65.75,1000.1,1002.3666666666667,998.4666666666667,0.0,13.6,1.7,67.66666666666667,6.566666666666666,80.33333333333333
2021,10,2,21.55,25.625,17.55,78.75,95.0,58.75,996.0,999.2333333333332,992.2666666666668,0.3,16.766666666666666,2.6999999999999997,228.66666666666666,9.133333333333333,211.66666666666666
2021,10,3,22.349999999999998,25.225,16.625,78.25,98.75,56.75,990.1999999999999,992.8000000000001,988.7333333333332,5.733333333333333,8.066666666666666,4.333333333333333,237.33333333333334,10.833333333333334,215.33333333333334
2021,10,4,15.525,18.05,13.275,88.75,99.0,63.25,995.7333333333332,998.4,992.4666666666667,20.7,5.933333333333334,2.6,302.3333333333333,7.933333333333334,309.3333333333333
2021,10,5,19.125,25.275,13.175,57.75,84.25,35.5,997.2333333333332,999.7666666666668,995.6333333333333,0.0,17.433333333333334,2.733333333333333,285.0,9.333333333333334,254.66666666666666
2021,10,6,18.65,22.25,16.3,73.25,87.5,57.0,1001.4666666666667,1002.9666666666667,999.0666666666666,0.13333333333333333,12.1,2.3000000000000003,244.0,8.6,206.66666666666666
2021,10,7,18.65,23.15,15.125,66.75,86.25,48.5,999.6999999999999,1002.1999999999999,997.1999999999999,0.0,16.566666666666666,2.3666666666666667,244.66666666666666,7.3,190.66666666666666
2021,10,8,18.4,22.3,15.275,65.75,83.75,49.5,999.5333333333333,1000.5,998.6666666666666,0.0,14.9,1.9666666666666668,248.0,6.933333333333334,187.33333333333334
2021,10,9,18.025,21.025,16.200000000000003,78.5,93.25,62.25,1000.5666666666666,1001.9,999.2333333333332,0.0,6.5,1.5666666666666667,99.66666666666667,5.733333333333333,171.33333333333334
2021,10,10,17.9,20.75,15.725000000000001,71.75,88.25,54.75,1001.6,1002.5333333333333,1000.8666666666667,0.0,7.033333333333334,1.3333333333333333,151.33333333333334,5.066666666666666,171.33333333333334
2021,10,11,18.35,23.9,14.5,68.75,86.5,45.0,1001.0333333333333,1002.6,999.9666666666667,0.0,16.3,2.3333333333333335,274.6666666666667,7.633333333333333,257.6666666666667
2021,10,12,18.475,24.0,14.4,65.0,86.0,39.5,997.3333333333334,1000.3666666666667,995.1666666666666,0.0,16.099999999999998,1.6333333333333335,220.0,6.666666666666667,176.0
2021,10,13,18.4,22.275,15.55,66.75,91.5,48.75,998.4333333333334,1001.4333333333334,996.0,0.0,12.766666666666666,1.6666666666666667,180.66666666666666,6.933333333333334,175.33333333333334
2021,10,14,17.75,21.125,15.174999999999999,65.75,84.0,47.25,1002.1333333333333,1003.6333333333333,1000.8333333333334,0.0,14.566666666666668,2.1666666666666665,188.33333333333334,6.0,180.33333333333334
2021,10,15,19.075,24.05,15.55,78.75,96.25,53.5,997.5666666666666,1001.0333333333333,995.3000000000001,0.0,10.6,2.3000000000000003,232.0,7.133333333333333,237.33333333333334
2021,10,16,18.65,22.375,16.65,78.25,95.0,58.0,997.4333333333334,998.6333333333333,995.9,0.0,12.799999999999999,1.7,102.33333333333333,6.033333333333334,149.66666666666666
2021,10,17,18.15,21.775,15.25,79.25,92.25,64.25,999.0666666666666,1001.5666666666666,997.2666666666668,0.0,11.700000000000001,1.5333333333333332,105.0,5.8999999999999995,172.66666666666666
2021,10,18,18.875,22.6,16.55,86.75,96.0,68.0,1003.1999999999999,1005.8666666666667,1000.9,3.1333333333333333,7.866666666666667,1.2,198.66666666666666,4.8,173.0
2021,10,19,19.9,24.45,16.75,81.5,96.0,60.75,1005.6333333333333,1007.0333333333333,1004.5333333333333,0.03333333333333333,13.466666666666667,2.6999999999999997,244.66666666666666,9.4,218.66666666666666
2021,10,20,19.9,23.45,17.75,77.0,89.75,61.0,1001.3666666666667,1004.8333333333334,997.1666666666666,0.0,8.733333333333334,3.533333333333333,242.66666666666666,9.866666666666667,225.0
2021,10,21,18.3,21.025,16.225,80.25,91.5,68.25,997.0333333333333,998.4333333333334,995.4333333333334,0.13333333333333333,5.966666666666666,1.9666666666666668,94.66666666666667,7.066666666666666,171.66666666666666
